Shipment ID,Container ID,Timestamp,Date,Time,Product Category,Product Name,Vehicle Type,Origin City,Destination City,Transport Mode,Latitude,Longitude,Temperature,Humidity,Battery,Shock,Vibration,Delay Hours,Sensor Status,Weather,Driver ID,Route ID,Trip Distance,Trip Duration,Fuel Consumption
SHP-83276E66C4B2,CTR-D2F9C6D87E,2026-07-01 12:32:06,2026-07-01,12:32:06,Dairy Products,Paneer,Insulated Container,Indore,Lucknow,Road,24.970264,78.570917,0.76,42.36,87.26,22.09,8.735,0.0,Active,Storm,DRV-1E32D196,RTE-37A8789C,918.92,42.85,158.09
SHP-986B39D5532E,CTR-88CAD0AC5B,2026-05-23 07:18:06,2026-05-23,07:18:06,Seafood,Salmon,Insulated Container,Bengaluru,Surat,Air,17.250679,75.367027,0.98,50.94,74.62,101.73,7.933,3.73,Active,Fog,DRV-6304A8F3,RTE-DB4ECA1E,1533.48,16.7,274.07
SHP-67DB05013868,CTR-EA96522B5E,2026-05-31 16:04:06,2026-05-31,16:04:06,Dairy Products,Curd,Refrigerated Van,Patna,Indore,Sea,23.72631,79.739385,1.48,49.5,61.23,73.53,6.338,3.82,Active,Heatwave,DRV-5D19BB15,RTE-5C4058A1,2388.28,73.63,346.63
SHP-2CE413A8A861,CTR-51B4FFBE6E,2026-05-30 11:01:06,2026-05-30,11:01:06,Chocolate,Chocolate,Reefer Trailer,Lucknow,Ahmedabad,Sea,24.261761,77.206522,-5.06,40.4,68.04,78.98,7.203,2.68,Warning,Cloudy,DRV-AC2A2045,RTE-8D190E16,2144.9,87.3,463.97
SHP-01F02F5B76A2,CTR-7B4606BA25,2026-07-08 20:09:06,2026-07-08,20:09:06,Dairy Products,Cheese,Mini Reefer Truck,Patna,Kochi,Rail,17.177189,81.256271,-1.55,31.45,70.15,17.55,0.044,1.21,Active,Cold Wave,DRV-625E2FC8,RTE-A1B65A53,980.52,51.91,129.23
SHP-403E83761C63,CTR-2A86654032,2026-05-23 04:24:06,2026-05-23,04:24:06,Seafood,Fish,Cold Storage Container,Chennai,Varanasi,Air,19.150172,81.86161,-5.23,54.07,78.46,17.0,7.922,8.21,Warning,Cloudy,DRV-5199B4AC,RTE-CF1857D1,1603.48,3.9,369.34
SHP-C8EBAFFACD92,CTR-BA1DCA3CDF,2026-06-14 17:40:06,2026-06-14,17:40:06,Fresh Vegetables,Lettuce,Insulated Container,Hyderabad,Patna,Sea,20.983912,81.632086,0.09,31.27,54.38,168.14,2.265,28.26,Warning,Fog,DRV-727FE5BF,RTE-9C12CF85,1998.04,68.46,325.54
SHP-F713CCD8CE30,CTR-8CE2537F74,2026-06-24 10:46:06,2026-06-24,10:46:06,Frozen Foods,Frozen Meat,Reefer Trailer,Surat,Asansol,Sea,22.385755,79.370108,-0.01,51.48,60.33,83.96,4.613,2.89,Active,Cold Wave,DRV-8401DF5C,RTE-B72352E6,2076.95,57.42,416.21
SHP-0FEE1277E2FF,CTR-B2EB47FB15,2026-06-19 22:34:06,2026-06-19,22:34:06,Fresh Fruits,Grapes,Refrigerated Van,Guwahati,Asansol,Rail,24.476787,89.214343,2.51,46.56,73.14,57.66,6.305,4.3,Warning,Fog,DRV-E447D850,RTE-E1EB35FD,937.13,50.66,139.24
SHP-043E7AE20534,CTR-BC1EA40D04,2026-06-29 19:45:06,2026-06-29,19:45:06,Ice Cream,Ice Cream,Mini Reefer Truck,Gurugram,Coimbatore,Sea,20.488254,77.671896,2.85,75.93,68.85,12.0,10.234,16.35,Warning,Clear,DRV-E553E552,RTE-8D8E3B1F,2516.49,77.54,326.45
SHP-5C30DD4161E4,CTR-583A82369C,2026-07-07 03:59:06,2026-07-07,03:59:06,Dairy Products,Cheese,Refrigerated Van,Visakhapatnam,Coimbatore,Road,15.072117,79.643237,0.49,46.45,76.58,44.08,2.266,2.45,Active,Clear,DRV-E57E5641,RTE-38DE9E0D,200.12,42.41,24.71
SHP-6F99200055AB,CTR-674140150C,2026-06-12 14:21:06,2026-06-12,14:21:06,Ice Cream,Ice Cream,Cold Storage Container,Durgapur,Bhopal,Air,23.660593,81.885234,-1.2,75.46,0.0,46.3,3.37,0.92,Inactive,Rain,DRV-B29959F4,RTE-333D6F4B,1360.46,14.53,305.09
SHP-B0AD5DA0186F,CTR-AB4D867008,2026-07-08 16:10:06,2026-07-08,16:10:06,Frozen Foods,Frozen French Fries,Reefer Trailer,Visakhapatnam,Bengaluru,Rail,14.856499,79.889875,1.16,47.14,74.11,212.79,3.753,16.53,Warning,Heatwave,DRV-683F3F87,RTE-BC199C3F,1096.47,46.07,219.21
SHP-4BBF32972531,CTR-06529565CF,2026-06-08 01:26:06,2026-06-08,01:26:06,Dairy Products,Butter,Refrigerated Van,Patna,Guwahati,Road,26.596819,88.339756,-1.27,57.75,82.55,149.63,5.598,3.58,Active,Storm,DRV-5A2240AC,RTE-9CDC9C30,824.44,35.78,135.68
SHP-E1A517F9C570,CTR-DB26AB3D94,2026-07-18 01:06:06,2026-07-18,01:06:06,Vaccines,Polio Vaccine,Cold Storage Container,Hyderabad,Kochi,Road,13.845395,77.67758,0.99,55.31,75.6,14.42,3.942,4.64,Warning,Heatwave,DRV-C16DEB44,RTE-927BAD06,1186.1,35.8,247.56
SHP-B43B32302541,CTR-240D6F9D05,2026-06-19 06:03:06,2026-06-19,06:03:06,Frozen Foods,Frozen French Fries,Insulated Container,Coimbatore,Surat,Air,16.68034,75.513589,2.37,46.67,71.6,69.66,7.226,3.4,Active,Cold Wave,DRV-98DB824E,RTE-48AB59E8,1771.38,19.4,311.64
SHP-CDFF0C43F730,CTR-A61E362CE4,2026-07-03 03:23:06,2026-07-03,03:23:06,Fresh Vegetables,Tomato,Mini Reefer Truck,Nagpur,Ahmedabad,Rail,21.968239,76.271744,-1.34,68.51,68.9,78.05,0.875,18.89,Warning,Storm,DRV-DBD47086,RTE-C7D25145,1266.76,30.13,155.39
SHP-8F2CE1142339,CTR-48F39A6059,2026-07-11 11:32:06,2026-07-11,11:32:06,Fresh Vegetables,Potato,Reefer Trailer,Coimbatore,Durgapur,Sea,17.437588,82.651226,1.93,42.85,60.4,53.34,4.335,11.56,Warning,Cold Wave,DRV-6CAE858E,RTE-00AE6C41,2479.16,67.42,510.53
SHP-4D1B853E0786,CTR-186BF9BC03,2026-07-06 12:57:06,2026-07-06,12:57:06,Meat,Mutton,Reefer Trailer,Chandigarh,Bhubaneswar,Rail,25.867021,81.132591,1.63,52.12,69.17,190.95,13.695,26.55,Warning,Fog,DRV-0A69D27D,RTE-212BB3C2,1278.93,38.27,264.15
SHP-CCC99867475B,CTR-ECC6441FA5,2026-07-10 01:09:06,2026-07-10,01:09:06,Medicines,Paracetamol Syrup,Cold Storage Container,Srinagar,Kochi,Sea,22.710073,75.647395,-2.29,56.64,84.49,105.89,3.95,0.0,Active,Rain,DRV-EE22ABEE,RTE-4F590D83,1903.73,91.76,425.68
SHP-5B48DA9B54C9,CTR-069ED96DDC,2026-06-21 04:06:06,2026-06-21,04:06:06,Seafood,Salmon,Reefer Trailer,Bhopal,Kochi,Air,16.653405,77.06618,2.34,65.56,68.63,1.09,6.544,3.15,Active,Rain,DRV-B2B3F163,RTE-60CF76ED,1260.75,21.46,259.29
SHP-EAD770FA3270,CTR-9657D0AAD4,2026-05-22 14:08:06,2026-05-22,14:08:06,Dairy Products,Butter,Mini Reefer Truck,Gurugram,Visakhapatnam,Air,23.39973,79.384169,1.68,63.8,59.77,60.08,9.176,34.19,Warning,Cold Wave,DRV-FDFDB92D,RTE-AFC4B1AD,1529.61,5.8,215.85
SHP-79E9BB0066E6,CTR-7512CA808B,2026-06-18 13:34:06,2026-06-18,13:34:06,Frozen Foods,Frozen French Fries,Mini Reefer Truck,Bhubaneswar,Ranchi,Road,21.195006,85.498091,0.24,44.5,64.34,162.16,6.391,4.9,Warning,Cloudy,DRV-FDB49FE2,RTE-14AE9DB9,838.79,22.99,130.12
SHP-16BAA30DC067,CTR-DAE3F365B5,2026-05-30 20:53:06,2026-05-30,20:53:06,Dairy Products,Cheese,Reefer Trailer,Ahmedabad,Chennai,Road,18.657027,77.025498,-1.83,40.07,72.31,225.01,16.477,3.22,Active,Fog,DRV-49237BD5,RTE-0388FD1E,846.56,25.17,191.67
SHP-7BDD0DCB32DE,CTR-5A9FDBEF8B,2026-07-12 07:51:06,2026-07-12,07:51:06,Vaccines,BCG Vaccine,Refrigerated Van,Kochi,Kanpur,Road,17.783705,78.360191,-5.01,42.84,65.7,20.94,5.173,14.98,Warning,Rain,DRV-67A42531,RTE-00A50076,751.14,45.25,120.74
SHP-046ACA152B8C,CTR-7F49409095,2026-06-03 04:26:06,2026-06-03,04:26:06,Fresh Fruits,Orange,Refrigerated Van,Indore,Kanpur,Air,25.358879,77.357603,-1.29,65.57,27.74,78.71,7.484,1.58,Active,Cloudy,DRV-41DDADAF,RTE-0E4375FD,1563.55,1.0,237.35
SHP-A1F2683C4004,CTR-2BDAD7A6DB,2026-06-02 15:57:06,2026-06-02,15:57:06,Fresh Vegetables,Carrot,Mini Reefer Truck,Kanpur,Nagpur,Sea,23.617687,80.134306,1.3,62.97,76.01,55.14,5.771,14.97,Warning,Fog,DRV-797A6265,RTE-016BD6DA,2412.87,71.93,306.77
SHP-CE9BCE7E0DD7,CTR-8980135599,2026-06-03 22:39:06,2026-06-03,22:39:06,Fresh Fruits,Grapes,Refrigerated Van,Hyderabad,Chandigarh,Air,24.799298,77.136811,-2.29,56.64,35.0,148.01,11.894,23.44,Warning,Cold Wave,DRV-7E64E11B,RTE-D9314814,1364.45,17.47,207.86
SHP-ED2BFB78D52B,CTR-09A4CB374F,2026-06-27 12:49:06,2026-06-27,12:49:06,Medicines,Paracetamol Syrup,Cold Storage Container,Ranchi,Bhopal,Air,23.205286,81.976136,1.05,41.91,86.37,251.69,3.506,1.31,Active,Heatwave,DRV-4D29EAE3,RTE-FB5A9C3F,1458.2,1.0,345.92
SHP-BA8012D213CB,CTR-8CC06422BE,2026-06-23 06:06:06,2026-06-23,06:06:06,Bakery Products,Cake,Refrigerated Truck,Lucknow,Delhi,Road,28.168183,78.735063,-2.98,55.52,81.45,133.64,17.354,25.57,Warning,Clear,DRV-9BFCB9F4,RTE-C46B9225,1311.95,35.83,253.62
SHP-0634FAE18809,CTR-A350B816CE,2026-07-15 21:51:06,2026-07-15,21:51:06,Fresh Fruits,Banana,Insulated Container,Surat,Kolkata,Rail,21.337779,80.268572,-0.43,35.4,59.26,216.75,2.839,39.33,Warning,Cloudy,DRV-49BF65AC,RTE-9B516BF1,1079.65,43.95,169.21
SHP-783439F67A5F,CTR-30886BF3FA,2026-06-13 22:57:06,2026-06-13,22:57:06,Vaccines,COVID-19 Vaccine,Reefer Trailer,Coimbatore,Visakhapatnam,Road,15.022253,80.391075,1.77,73.54,2.74,241.17,14.57,2.5,Inactive,Heatwave,DRV-E6F9F719,RTE-04873A06,1144.99,30.75,257.73
SHP-2E1E9D478066,CTR-7D47290A9C,2026-06-05 22:00:06,2026-06-05,22:00:06,Fresh Vegetables,Onion,Cold Storage Container,Lucknow,Srinagar,Rail,31.111081,77.813476,5.87,70.57,17.64,85.02,2.035,0.45,Inactive,Rain,DRV-CA7B814A,RTE-061A87FA,713.76,41.21,174.23
SHP-24F447FFFEEC,CTR-0539E31F71,2026-05-22 22:27:06,2026-05-22,22:27:06,Bakery Products,Bread,Mini Reefer Truck,Chennai,Hyderabad,Sea,15.467612,78.723405,-3.31,52.64,64.81,79.07,7.655,0.45,Active,Cloudy,DRV-47698D5D,RTE-0A6D167A,2531.69,80.32,333.11
SHP-0B6DE6851777,CTR-B2FC3D684A,2026-05-20 09:43:06,2026-05-20,09:43:06,Dairy Products,Butter,Refrigerated Truck,Hyderabad,Asansol,Sea,20.536052,82.223484,3.53,54.2,56.91,83.73,4.839,3.84,Active,Storm,DRV-260909E1,RTE-0349404F,2136.25,85.73,402.73
SHP-AD343151DE92,CTR-99B103F81E,2026-06-11 09:32:06,2026-06-11,09:32:06,Fresh Vegetables,Carrot,Insulated Container,Surat,Varanasi,Sea,23.380616,78.533425,2.05,46.45,64.92,69.69,9.045,2.5,Active,Cold Wave,DRV-95E1E059,RTE-96590D9C,2386.99,69.33,401.06
SHP-C79647D7A046,CTR-9BC75FAFB6,2026-07-14 12:42:06,2026-07-14,12:42:06,Fresh Fruits,Grapes,Mini Reefer Truck,Kolkata,Durgapur,Road,23.117051,87.665257,3.88,36.97,64.54,99.59,6.661,4.0,Warning,Rain,DRV-F9BADECE,RTE-2A901860,808.52,39.29,94.8
SHP-6A4A4048C45C,CTR-AB9CF3285C,2026-06-20 09:44:06,2026-06-20,09:44:06,Fresh Vegetables,Lettuce,Refrigerated Truck,Coimbatore,Varanasi,Road,17.884737,79.204709,1.83,45.66,62.27,3.54,8.71,1.75,Active,Fog,DRV-B2FB7F4F,RTE-CF2D1DA5,642.03,36.05,118.8
SHP-7EF9FD084514,CTR-F04916C9E3,2026-07-12 14:14:06,2026-07-12,14:14:06,Dairy Products,Paneer,Cold Storage Container,Indore,Durgapur,Road,23.042189,82.217838,1.07,42.13,13.32,166.34,1.971,3.93,Inactive,Cloudy,DRV-3CC182BF,RTE-31F027E6,927.13,19.13,200.47
SHP-CE4EF326A37D,CTR-2570BD3B36,2026-05-26 01:56:06,2026-05-26,01:56:06,Fresh Vegetables,Carrot,Refrigerated Truck,Ranchi,Varanasi,Air,24.964122,84.753828,-0.37,31.85,40.21,59.93,1.058,2.35,Active,Clear,DRV-AC6CB04C,RTE-5D593924,1452.67,6.97,250.33
SHP-14C30F2B1B96,CTR-2692FBC7F5,2026-05-25 13:54:06,2026-05-25,13:54:06,Meat,Chicken,Refrigerated Van,Varanasi,Hyderabad,Road,20.695587,80.44882,3.49,82.56,72.29,38.84,1.685,10.67,Warning,Cold Wave,DRV-03C870EA,RTE-2B814906,1107.02,17.56,154.81
SHP-06006F3AF3AD,CTR-4461306752,2026-07-08 23:42:06,2026-07-08,23:42:06,Frozen Foods,Frozen Pizza,Cold Storage Container,Noida,Mumbai,Air,24.043472,75.472702,-1.1,67.52,98.43,92.61,1.645,13.99,Warning,Storm,DRV-35BB79D5,RTE-BF458CB0,1404.62,5.18,319.21
SHP-9B901EE16CB8,CTR-7CDC38C70E,2026-05-26 09:14:06,2026-05-26,09:14:06,Chocolate,Chocolate,Reefer Trailer,Indore,Noida,Sea,25.08994,76.99757,2.72,52.73,71.96,279.12,1.949,6.03,Warning,Fog,DRV-A4CBEA3D,RTE-AB2FE530,2440.02,71.56,490.43
SHP-3D8E54720BDA,CTR-1146A4E770,2026-05-23 02:21:06,2026-05-23,02:21:06,Fresh Vegetables,Lettuce,Mini Reefer Truck,Delhi,Durgapur,Road,25.409356,82.588863,-1.55,47.78,66.66,105.69,3.003,5.78,Warning,Storm,DRV-DBCCA098,RTE-8822032C,1299.02,42.62,164.72
SHP-693136B568D0,CTR-2C120A73A7,2026-06-13 05:25:06,2026-06-13,05:25:06,Fresh Vegetables,Carrot,Refrigerated Van,Hyderabad,Patna,Air,21.704066,81.14864,-0.14,52.23,70.05,196.82,2.98,2.45,Active,Rain,DRV-400CAFB9,RTE-EB0CF8D7,1397.44,12.4,220.99
SHP-723A9C32C0D3,CTR-AED65B30CF,2026-07-14 11:18:06,2026-07-14,11:18:06,Frozen Foods,Frozen Pizza,Reefer Trailer,Bhopal,Ahmedabad,Sea,23.472847,75.354998,-6.5,70.43,72.95,304.48,4.927,3.63,Critical,Heatwave,DRV-1CD28631,RTE-E4FCCD36,2111.48,80.59,440.06
SHP-544A8C19CCD3,CTR-E86B5637CF,2026-06-30 08:14:06,2026-06-30,08:14:06,Fresh Fruits,Apple,Refrigerated Truck,Patna,Srinagar,Sea,30.599206,80.146766,1.09,54.48,75.01,30.06,2.412,1.74,Active,Fog,DRV-4188D043,RTE-D3A285DC,1866.95,63.76,351.98
SHP-76FBB8C634CC,CTR-4CA1839836,2026-05-25 22:15:06,2026-05-25,22:15:06,Seafood,Salmon,Refrigerated Van,Srinagar,Jaipur,Road,29.953889,75.372853,11.12,53.82,93.88,89.99,2.584,0.92,Warning,Clear,DRV-5C9C32E9,RTE-4ADD33FA,963.92,48.26,157.93
SHP-BF073686BC45,CTR-FD11887F1C,2026-07-09 05:00:06,2026-07-09,05:00:06,Dairy Products,Milk,Reefer Trailer,Gurugram,Delhi,Rail,27.80695,76.591216,0.46,48.59,60.28,44.92,4.14,2.23,Active,Clear,DRV-6A480AF5,RTE-444421D7,549.51,61.74,120.75
SHP-8004FA4E4D9D,CTR-1CFB0E99E2,2026-07-09 14:16:06,2026-07-09,14:16:06,Frozen Foods,Frozen Pizza,Cold Storage Container,Bhopal,Asansol,Rail,23.208759,82.792889,-0.47,47.54,79.88,3.54,9.909,4.36,Warning,Heatwave,DRV-8EFB1B3E,RTE-134C97A6,1064.97,29.16,226.83
SHP-71B56792DEED,CTR-665D166AC0,2026-07-07 00:32:06,2026-07-07,00:32:06,Fresh Vegetables,Broccoli,Refrigerated Truck,Ahmedabad,Kochi,Sea,17.057126,73.878749,-6.8,39.87,72.39,12.92,3.458,1.77,Warning,Clear,DRV-8D995659,RTE-C35F83B0,1449.57,56.71,283.05
SHP-2A63B2EBE847,CTR-94382B0F41,2026-07-13 03:21:06,2026-07-13,03:21:06,Seafood,Salmon,Reefer Trailer,Visakhapatnam,Nagpur,Rail,18.847672,81.584001,-0.55,35.76,51.93,15.99,4.682,1.21,Active,Cloudy,DRV-CDBE2565,RTE-040EF37E,1095.07,47.34,208.52
SHP-4089E324A7F2,CTR-9085FEA9FA,2026-06-03 08:57:06,2026-06-03,08:57:06,Fresh Vegetables,Lettuce,Refrigerated Truck,Indore,Visakhapatnam,Rail,19.485297,79.231,-3.82,48.12,78.86,66.78,5.278,2.85,Active,Fog,DRV-CCF2F515,RTE-45DF77F5,1258.3,42.51,221.43
SHP-CBC84FB75427,CTR-0846805C34,2026-07-17 18:06:06,2026-07-17,18:06:06,Fresh Vegetables,Tomato,Reefer Trailer,Bengaluru,Ranchi,Air,18.526109,82.189646,-2.19,50.41,84.58,58.93,2.161,22.99,Warning,Heatwave,DRV-0C3A88CF,RTE-49B61A6F,1222.99,5.87,236.45
SHP-E39476B28982,CTR-419B6A3098,2026-06-08 05:20:06,2026-06-08,05:20:06,Fresh Fruits,Banana,Mini Reefer Truck,Srinagar,Ranchi,Air,28.375949,79.542564,0.54,40.74,60.14,27.06,3.736,5.23,Warning,Cold Wave,DRV-F77F0FE7,RTE-80AE5C3E,1508.4,12.31,188.84
SHP-8BA37E7C1D2D,CTR-280D9D36BD,2026-07-07 02:27:06,2026-07-07,02:27:06,Vaccines,Polio Vaccine,Cold Storage Container,Durgapur,Kanpur,Air,25.619117,84.557044,3.17,63.57,69.9,206.81,2.763,21.54,Warning,Rain,DRV-CDE87488,RTE-8C2781CB,1302.71,19.01,304.62
SHP-5A0A250E998F,CTR-FFC3A8D96C,2026-06-23 17:49:06,2026-06-23,17:49:06,Bakery Products,Bread,Refrigerated Van,Chennai,Ahmedabad,Sea,17.258253,76.845683,6.74,55.86,50.16,94.8,9.274,3.63,Warning,Storm,DRV-68F277FE,RTE-6EC7D01D,2044.65,63.3,295.04
SHP-325B31F38CBC,CTR-EF879DE51A,2026-07-05 17:58:06,2026-07-05,17:58:06,Fresh Fruits,Apple,Reefer Trailer,Patna,Mumbai,Rail,21.554582,79.003854,-1.41,34.48,55.52,2.91,8.756,25.19,Warning,Storm,DRV-217AADC1,RTE-51303283,964.4,58.75,195.24
SHP-C7ACB4E100D0,CTR-A2E85C9825,2026-06-26 15:35:06,2026-06-26,15:35:06,Meat,Chicken,Refrigerated Truck,Surat,Siliguri,Road,23.946478,81.114077,3.44,40.36,82.05,139.24,2.529,0.76,Active,Cloudy,DRV-5938325D,RTE-AD1E542B,816.8,29.05,154.08
SHP-65D16B8AF997,CTR-0C3A8D9C1C,2026-06-27 12:42:06,2026-06-27,12:42:06,Bakery Products,Bread,Cold Storage Container,Mumbai,Siliguri,Rail,23.074324,80.634997,0.59,52.93,64.64,16.87,4.614,1.06,Active,Clear,DRV-1A198F89,RTE-8212C1FE,1331.53,69.43,307.6
SHP-BBE6BB311093,CTR-EC510C76F7,2026-06-25 22:58:06,2026-06-25,22:58:06,Seafood,Fish,Refrigerated Van,Ahmedabad,Gurugram,Sea,25.287998,75.054153,-0.36,61.19,0.0,92.93,7.489,7.16,Inactive,Clear,DRV-C7A272F5,RTE-6396608A,2252.42,84.34,351.83
SHP-37A19922FA8A,CTR-7E17E16AE1,2026-07-05 17:17:06,2026-07-05,17:17:06,Fresh Fruits,Orange,Refrigerated Truck,Bhubaneswar,Indore,Air,21.433832,80.748101,1.04,41.69,72.64,103.74,6.145,0.47,Active,Cold Wave,DRV-07512B71,RTE-A00789BD,1759.02,3.94,322.04
SHP-F9EF58977827,CTR-91207AB0BD,2026-07-03 07:45:06,2026-07-03,07:45:06,Frozen Foods,Frozen Meat,Cold Storage Container,Patna,Siliguri,Sea,26.322547,85.985917,1.43,57.54,9.6,81.88,6.63,3.87,Inactive,Heatwave,DRV-5C792861,RTE-9D83EDCE,2206.66,59.17,506.03
SHP-911191BD46FA,CTR-0EDCB4EAFA,2026-05-28 01:17:06,2026-05-28,01:17:06,Fresh Fruits,Banana,Refrigerated Truck,Hyderabad,Mumbai,Air,18.841969,75.327181,0.26,57.36,64.59,265.66,2.172,20.9,Warning,Clear,DRV-4B6FDD56,RTE-CF9A6B69,1448.76,3.74,256.79
SHP-A711661C658B,CTR-74465F17F7,2026-07-08 13:03:06,2026-07-08,13:03:06,Frozen Foods,Frozen Pizza,Insulated Container,Visakhapatnam,Varanasi,Sea,21.708017,83.608394,-1.86,55.59,78.5,22.82,14.219,2.73,Active,Cold Wave,DRV-2BB38364,RTE-61A1962A,2099.28,64.5,373.39
SHP-481E945E6895,CTR-E618AA949B,2026-06-21 03:28:06,2026-06-21,03:28:06,Frozen Foods,Frozen Pizza,Insulated Container,Chandigarh,Durgapur,Road,26.65537,81.539844,-3.36,56.5,56.64,99.31,2.954,0.0,Active,Storm,DRV-D2CED45B,RTE-5DF2132D,778.23,41.32,119.24
SHP-4206E2F274CB,CTR-29BFFE71AC,2026-06-08 08:46:06,2026-06-08,08:46:06,Vaccines,COVID-19 Vaccine,Cold Storage Container,Mumbai,Siliguri,Air,22.189652,80.403882,-3.7,46.63,59.59,42.78,2.884,38.55,Warning,Cloudy,DRV-A3B517E2,RTE-8BD3D57C,1470.13,1.0,342.48
SHP-6E5973A30621,CTR-E1358B1AD8,2026-06-19 20:00:06,2026-06-19,20:00:06,Meat,Mutton,Refrigerated Van,Kanpur,Patna,Air,25.454599,81.986641,1.57,45.47,71.77,290.68,1.495,1.17,Active,Cloudy,DRV-C9E73E4E,RTE-2A3F6344,1313.47,1.0,199.37
SHP-ACD719128C6B,CTR-2A33F24FCF,2026-07-16 23:59:06,2026-07-16,23:59:06,Dairy Products,Milk,Refrigerated Van,Coimbatore,Bengaluru,Rail,12.119148,77.440457,-0.66,64.71,81.15,207.78,4.282,5.88,Warning,Rain,DRV-E6634DE9,RTE-EDA9243D,1161.02,53.03,172.16
SHP-55E05E0BA8ED,CTR-D87BE1AF83,2026-07-10 10:26:06,2026-07-10,10:26:06,Seafood,Salmon,Refrigerated Truck,Kochi,Durgapur,Sea,16.451878,81.128374,-1.43,58.12,84.24,104.88,10.631,3.51,Active,Fog,DRV-9AA0CCDD,RTE-AE866A9B,2264.14,64.13,446.67
SHP-0A543FD55FEA,CTR-9D3A1CCF18,2026-07-09 00:03:06,2026-07-09,00:03:06,Fresh Vegetables,Onion,Cold Storage Container,Visakhapatnam,Surat,Rail,18.80272,78.814776,0.02,66.68,62.35,15.26,6.1,1.3,Active,Storm,DRV-5E14929A,RTE-32068356,1161.71,43.3,255.79
SHP-5A2228B1BCE9,CTR-1BDF552341,2026-06-16 17:57:06,2026-06-16,17:57:06,Bakery Products,Bread,Reefer Trailer,Surat,Visakhapatnam,Sea,18.886636,77.679809,1.91,50.95,80.78,12.11,4.546,0.0,Active,Clear,DRV-6FE6FC84,RTE-21F2CF99,1915.44,79.42,370.22
SHP-DE770AA09357,CTR-B9D60DDD5B,2026-07-06 00:41:06,2026-07-06,00:41:06,Seafood,Salmon,Insulated Container,Chandigarh,Kolkata,Road,26.910429,82.891405,0.43,55.9,60.98,6.18,8.318,3.18,Active,Fog,DRV-86508018,RTE-76A98B79,1054.51,45.49,159.54
SHP-744653D69C15,CTR-2EFAB8F024,2026-06-12 02:03:06,2026-06-12,02:03:06,Chocolate,Chocolate,Refrigerated Van,Patna,Bengaluru,Rail,19.398502,81.465584,-1.57,56.51,91.0,2.71,10.452,0.84,Active,Cloudy,DRV-07F4890D,RTE-4B892559,947.91,59.79,147.0
SHP-95CAF63C82FB,CTR-4A2F3E0E5A,2026-06-30 03:36:06,2026-06-30,03:36:06,Bakery Products,Bread,Insulated Container,Siliguri,Ranchi,Air,25.781669,87.260336,2.94,67.56,56.96,177.98,8.742,0.88,Active,Clear,DRV-052687D6,RTE-A7A943DE,1376.6,16.54,233.08
SHP-3CB5ACA0CDF1,CTR-C4F5298A19,2026-06-27 08:30:06,2026-06-27,08:30:06,Fresh Vegetables,Broccoli,Reefer Trailer,Kolkata,Guwahati,Road,24.134852,89.307394,3.79,56.27,85.28,198.09,0.753,4.27,Warning,Clear,DRV-0756E10A,RTE-A50F838A,722.27,33.76,151.34
SHP-9BCC4B610B8E,CTR-1D79E0BE7A,2026-06-03 23:14:06,2026-06-03,23:14:06,Vaccines,Polio Vaccine,Reefer Trailer,Jaipur,Delhi,Sea,28.192769,76.214665,4.46,44.21,62.45,104.69,8.368,3.84,Active,Rain,DRV-2759F865,RTE-7CC0F460,1594.71,68.98,347.41
SHP-E77F907FC588,CTR-335BABF905,2026-06-04 23:14:06,2026-06-04,23:14:06,Dairy Products,Milk,Mini Reefer Truck,Pune,Nagpur,Air,20.469148,76.984874,2.34,47.34,93.15,34.57,6.82,3.74,Active,Storm,DRV-8DC17A4E,RTE-BDB83A6F,1522.77,5.9,216.08
SHP-7BAB0BA6B554,CTR-F813E9CD1A,2026-05-23 15:33:06,2026-05-23,15:33:06,Frozen Foods,Frozen Peas,Refrigerated Truck,Ahmedabad,Nagpur,Sea,22.497657,76.379095,2.98,61.11,29.64,28.97,2.481,36.12,Warning,Heatwave,DRV-F0B5E6B8,RTE-96C003D9,2639.05,60.38,488.03
SHP-1AAB300E7961,CTR-EFB46E2B0F,2026-05-28 08:47:06,2026-05-28,08:47:06,Seafood,Prawns,Refrigerated Truck,Coimbatore,Kolkata,Air,16.098581,82.613157,2.71,51.85,58.32,73.35,6.84,11.14,Warning,Rain,DRV-A9BEFCCF,RTE-94585F3D,1359.1,1.0,256.31
SHP-C1CA23FD33B9,CTR-6CE81D0897,2026-06-14 23:56:06,2026-06-14,23:56:06,Fresh Vegetables,Potato,Refrigerated Truck,Mumbai,Kanpur,Sea,22.158187,77.179853,5.3,37.66,63.99,74.24,10.645,2.95,Warning,Cloudy,DRV-A4C74F84,RTE-00CF90DB,2059.06,82.31,408.15
SHP-60478B2119F9,CTR-298B442E6E,2026-06-17 15:40:06,2026-06-17,15:40:06,Seafood,Salmon,Cold Storage Container,Bhubaneswar,Mumbai,Air,19.412784,79.213113,5.19,44.86,78.98,107.02,3.063,0.54,Warning,Cold Wave,DRV-DDCABB6D,RTE-153D43D2,1869.51,2.99,421.22
SHP-9E259A40CB97,CTR-EDA88123D5,2026-05-29 21:18:06,2026-05-29,21:18:06,Frozen Foods,Frozen French Fries,Refrigerated Van,Jaipur,Gurugram,Sea,27.221703,75.941432,1.25,69.54,82.11,112.43,9.175,2.06,Active,Rain,DRV-C29FF00E,RTE-0607608D,2019.25,60.43,305.05
